ID,y
1,77.697013855
2,92.2171859741
3,78.659538269
4,77.4616317749
5,110.932273865
8,92.3147277832
10,110.053955078
11,92.5501785278
12,114.844718933
14,93.3565673828
15,114.527282715
16,102.834121704
17,92.7985610962
19,93.3122329712
20,102.298591614
21,92.6557922363
22,115.657302856
23,92.7985610962
26,92.7109832764
28,93.3818206787
29,92.7985610962
33,92.7985610962
35,93.4658126831
41,92.7985610962
42,92.9532012939
43,114.864204407
45,101.695281982
46,102.130210876
51,92.944519043
53,78.341545105
55,112.824661255
56,93.4067153931
57,101.809814453
58,93.6261291504
59,101.373405457
63,110.512298584
64,92.9819488525
65,102.329467773
69,92.9807357788
71,92.9907608032
72,102.327835083
73,93.371887207
76,101.399688721
77,102.671073914
78,114.625335693
82,93.3731918335
83,102.329467773
84,93.0972442627
85,102.584358215
87,110.522972107
88,92.7985610962
89,110.64806366
91,92.5667877197
93,93.5346984863
94,101.835075378
95,92.5910339355
96,110.14276123
97,92.6367263794
98,110.667793274
99,92.9750900269
101,102.613456726
103,110.64806366
104,92.8205184937
105,110.218917847
110,93.1970291138
111,112.863380432
113,110.90940094
114,92.2141723633
115,111.627037048
117,110.64806366
120,93.1429214478
121,110.524673462
122,92.9635391235
123,112.41103363
126,110.730834961
132,110.451843262
135,102.384353638
137,102.350769043
138,92.9264221191
140,92.9077072144
142,111.702713013
144,110.217422485
148,92.4737701416
149,110.525604248
155,93.1939163208
156,110.643890381
157,92.6367263794
162,110.384422302
163,93.6485214233
167,92.1734924316
172,114.864204407
179,112.840606689
180,92.0183410645
181,109.844039917
182,93.0727920532
183,110.64806366
185,110.64806366
187,110.55934906
188,93.371887207
189,92.7070846558
191,93.3060836792
192,113.027442932
193,92.4868469238
194,110.473136902
195,93.7420501709
196,110.703956604
198,92.6865921021
199,110.178268433
201,102.132087708
204,92.9325408936
205,102.808303833
206,92.5787124634
210,93.0289001465
211,102.613456726
216,110.19719696
219,114.844718933
220,92.9558334351
221,109.894042969
226,109.844039917
227,93.526260376
228,110.19719696
230,111.313293457
231,92.6367263794
235,115.657302856
236,92.4435119629
238,110.365287781
242,101.923301697
243,92.5975189209
244,78.3184432983
245,110.423187256
247,111.051528931
248,92.8382034302
249,93.0175704956
250,110.653030396
251,92.4435119629
253,115.657302856
254,93.2584762573
256,92.3683547974
257,93.0937194824
258,113.072921753
259,92.4850082397
262,77.9977798462
266,92.5810699463
267,111.197891235
272,102.287559509
273,110.64806366
275,92.6222763062
276,110.237075806
279,93.2517623901
280,102.329467773
283,92.4558868408
285,110.19719696
288,110.64806366
289,92.8299407959
290,102.639373779
291,93.9206619263
292,110.1717453
293,109.393699646
296,93.1886978149
297,111.115821838
298,114.958129883
299,93.3731918335
304,92.9398727417
305,78.3750228882
306,92.4360046387
307,109.955108643
311,106.400726318
313,110.299873352
314,92.8771209717
316,92.6012802124
324,92.4360656738
327,92.7833557129
329,92.6641082764
330,110.293678284
337,102.195373535
338,93.3778076172
339,102.352760315
340,93.0163345337
343,92.6901779175
