ID,y
1,78.420592339
2,93.3153053931
3,80.0932932552
4,78.4088908506
5,111.992090796
8,93.4254714617
10,110.83268678
11,93.4599074918
12,115.242611246
14,93.9810379089
15,114.90254805
16,103.009764004
17,93.620529677
19,93.9646251194
20,104.006226153
21,93.620529677
22,116.142975662
23,93.620529677
26,93.6506017125
28,93.9517080738
29,93.620529677
33,93.620529677
35,94.305357273
41,93.620529677
42,93.8140071902
43,115.242611246
45,102.261529975
46,102.365764902
51,93.7815542414
53,78.9609006189
55,113.479651122
56,94.1491619798
57,103.030753014
58,94.305357273
59,101.494033616
63,111.249390733
64,93.7888129028
65,103.929251272
69,93.799447077
71,93.8164456245
72,102.866018807
73,94.0224520653
76,101.601308986
77,103.887059713
78,115.460804083
82,94.0224520653
83,103.929251272
84,93.7546827361
85,102.980527733
87,111.391362772
88,93.620529677
89,111.357121909
91,93.4872549466
93,94.0801697789
94,103.160867683
95,93.5120915962
96,110.77364049
97,93.5543744267
98,111.451995051
99,93.458293649
101,103.183669042
103,111.357121909
104,93.4796889542
105,110.866630315
110,93.9695418594
111,110.832497436
113,112.291934317
114,93.3473826578
115,111.962641649
117,111.357121909
120,93.7417548884
121,110.903789143
122,93.9251979756
123,113.465449445
126,111.298082617
132,110.985585796
135,103.616204611
137,102.805795867
138,93.6008636483
140,93.3901336358
142,111.371709512
144,110.77364049
148,93.5106300224
149,110.83562913
155,93.9692775969
156,111.469935757
157,93.5543744267
162,110.918956245
163,94.3789827786
167,93.269115635
172,115.242611246
179,113.221198813
180,92.8316475923
181,110.544709457
182,93.8828628482
183,111.357121909
185,111.357121909
187,110.9452033
188,94.0224520653
189,93.5132843983
191,93.8377115947
192,112.812328053
193,93.4876759873
194,111.107605214
195,94.2819663262
196,111.357121909
198,93.3605435218
199,110.77364049
201,103.340202494
204,93.5616610924
205,103.058284534
206,93.486201664
210,93.7651414519
211,103.183669042
216,110.77364049
219,115.242611246
220,93.6982704716
221,110.614358984
226,110.544709457
227,94.1474702026
228,110.77364049
230,111.738945114
231,93.5543744267
235,116.142975662
236,93.4872549466
238,110.765058965
242,103.161579309
243,93.4872549466
244,79.2787016025
245,110.130147687
247,111.98350927
248,93.5876049036
249,93.847237667
250,111.516229648
251,93.4872549466
253,116.142975662
254,93.8541243842
256,93.4004639538
257,93.9248197684
258,112.035220281
259,93.4872549466
262,79.0218672359
266,93.5198230976
267,111.892124443
272,102.056795101
273,111.357121909
275,93.4258496689
276,110.79005328
279,93.9810379089
280,103.929251272
283,93.3886185953
285,110.77364049
288,111.357121909
289,93.5061785691
290,103.964034594
291,94.4150467489
292,110.77809053
293,109.327905864
296,93.9692775969
297,112.044156236
298,115.814033525
299,94.0224520653
304,93.7682927206
305,79.0046450232
306,93.4037102287
307,110.614700917
311,105.450574301
313,111.00899439
314,93.5435547958
316,93.6067932041
324,93.3742972465
327,93.4876759873
329,93.3576896557
330,110.713311741
337,102.756061028
338,93.9934907677
339,103.633776342
340,93.8584472393
343,93.513644181
345,114.90254805
346,94.4558010818
347,112.185422336
349,110.472796041
350,93.2734219353
352,112.428799009
353,93.0385927451
354,78.9509900485
357,93.7405084135
358,112.58766162
362,112.099226663
364,119.403013866
365,102.595680619
366,93.2574848446
367,111.210388911
368,93.6446080526
370,80.0820899709
373,94.305357273
377,93.5435547958
378,109.443351828
382,101.601308986
384,110.77364049
390,93.3842238245
392,112.052737762
393,110.625929522
395,93.7252209246
396,104.183631949
399,80.131269086
406,111.00899439
408,111.00899439
409,93.4258496689
410,78.2474669879
412,113.875280302
413,93.8566597552
419,94.2421586426
420,112.692496908
421,93.5106300224
430,102.879630905
434,93.5132843983
436,93.8584472393
437,93.3339363727
438,93.5106300224
439,110.695067505
440,94.2398529134
443,111.357121909
446,93.9254225635
448,93.4004639538
452,93.2626696041
453,103.257460732
457,103.340202494
458,93.7815542414
459,112.282711275
460,103.572593535
462,103.277238806
464,103.546706579
465,115.242611246
467,115.537541175
471,110.800818725
472,78.4088908506
473,92.8636118569
475,93.6054054968
480,93.6585813619
488,109.388426477
490,110.614700917
491,102.58661135
492,79.2017267213
493,93.5247773316
497,93.8406136722
498,111.829964248
499,94.3352383742
500,102.365764902
501,93.7815542414
502,111.813551458
506,79.0581822675
510,109.223085824
511,93.8347647768
512,93.8271568612
516,94.128674501
518,93.2600758293
519,111.822132984
521,93.6100357505
522,109.653471088
526,111.572719453
529,93.6749532173
532,111.499816858
533,94.1305310002
536,110.840160921
537,104.247887288
539,94.4314595384
540,102.58661135
541,93.6446080526
543,93.5132843983
546,112.292687034
547,93.6173878378
548,79.2458008965
551,94.1305310002
552,104.187574033
556,103.353551214
557,94.0132862637
558,111.210388911
559,93.9208807151
560,102.667896282
562,104.794128076
566,93.7294045905
570,111.829964248
571,93.3339363727
572,103.929251272
573,94.0224520653
575,115.242611246
576,112.144122589
577,93.3473826578
579,93.0892164627
580,111.590330321
581,111.055577255
589,110.614700917
591,102.239552099
593,94.3851656476
594,102.07926031
595,93.8088858562
598,93.6161950358
602,111.306189524
604,111.530092951
606,110.741846933
608,93.2574848446
609,103.183669042
610,93.7525929438
616,111.822132984
617,93.9695418594
618,102.03238196
620,102.876777813
622,110.781471754
