ID,y
3593,93.3947142857
3594,114.764310345
3595,95.0813636364
3599,95.6776315789
3600,106.844102564
3601,110.81972973
3602,96.9977777778
3604,92.1977464789
3609,117.671355932
3610,114.400392157
3612,110.769365079
3614,115.784358974
3615,92.1977464789
3617,96.9977777778
3618,110.769365079
3619,110.769365079
3620,115.784358974
3621,92.1977464789
3625,95.6776315789
3626,104.951627907
3630,104.951627907
3631,94.9423214286
3632,107.502
3633,94.0268
3634,110.769365079
3637,95.5717857143
3639,91.4646938776
3640,113.518461538
3641,93.3947142857
3644,115.4404
3645,92.1977464789
3646,91.3104166667
3647,93.3840677966
3648,112.069016393
3653,112.74972973
3654,97.5813043478
3655,115.784358974
3659,101.626756757
3660,93.3840677966
3662,113.518461538
3666,92.7160526316
3668,97.5813043478
3671,97.3
3673,93.3840677966
3674,115.4404
3675,91.3104166667
3681,95.0813636364
3682,111.893018868
3686,110.81972973
3687,94.9423214286
3692,78.07
3695,115.784358974
3696,92.7160526316
3699,113.518461538
3705,114.400392157
3707,78.07
3708,93.3840677966
3709,111.893018868
3710,92.1977464789
3712,94.9423214286
3715,111.893018868
3716,92.1977464789
3720,114.400392157
3722,78.07
3726,95.6776315789
3728,93.3840677966
3729,111.893018868
3731,103.087045455
3735,110.769365079
3736,93.3840677966
3739,103.087045455
3741,113.518461538
3743,103.087045455
3744,93.3840677966
3745,111.893018868
3746,93.4965306122
3751,91.3104166667
3753,93.3947142857
3760,110.769365079
3761,91.3104166667
3762,110.769365079
3763,96.9977777778
3765,96.9977777778
3768,115.4404
3769,92.1977464789
3770,106.844102564
3773,111.893018868
3774,95.0813636364
3776,93.3947142857
3778,91.3104166667
3779,115.4404
3780,95.5717857143
3781,111.893018868
3782,97.5813043478
3783,110.81972973
3784,92.1977464789
3786,95.6776315789
3789,111.893018868
3790,92.7160526316
3793,110.769365079
3795,111.893018868
3797,93.4965306122
3798,117.671355932
3800,115.4404
3804,94.0268
3810,95.0813636364
3815,112.74972973
3816,94.0268
3818,103.087045455
3824,110.81972973
3828,107.502
3830,110.769365079
3831,95.0813636364
3832,78.3231578947
3834,111.893018868
3835,95.6697435897
3836,115.4404
3838,94.9423214286
3839,117.671355932
3840,115.784358974
3845,91.3104166667
3846,112.069016393
3847,93.3947142857
3849,78.3231578947
3853,110.769365079
3855,103.238947368
3856,94.9423214286
3864,78.07
3865,93.3947142857
3866,115.784358974
3867,95.0813636364
3868,115.4404
3869,98.9251111111
3871,92.7160526316
3875,104.937272727
3876,93.4965306122
3878,92.1977464789
3879,111.893018868
3881,115.4404
3883,113.518461538
3884,95.6776315789
3886,113.518461538
3890,95.0813636364
3893,112.069016393
3897,106.844102564
3901,91.3104166667
3902,110.81972973
3913,114.400392157
3914,93.3840677966
3916,91.4646938776
3917,111.893018868
3924,103.238947368
