ID,y
3593,94.6465411583
3594,113.18345753
3595,94.6528145197
3599,94.6528145197
3600,105.949116873
3601,112.883034532
3602,94.6319706135
3604,94.6568649235
3609,114.987578605
3610,113.846826989
3612,113.067970343
3614,113.184669051
3615,94.6568649235
3617,94.6528145197
3618,112.696703617
3619,112.741811923
3620,113.015709319
3621,94.6568649235
3625,94.77551052
3626,105.355924157
3630,105.825459887
3631,94.799185824
3632,105.745477986
3633,94.6659696827
3634,112.684495861
3637,94.6568649235
3639,94.6319706135
3640,113.394498305
3641,94.6892055976
3644,114.377927542
3645,94.6568649235
3646,94.6319706135
3647,94.6360210173
3648,112.751746477
3653,113.544581575
3654,94.7055475176
3655,113.007023728
3659,103.770304331
3660,94.695478959
3662,113.092086115
3666,94.6360210173
3668,94.7263914238
3671,94.6828785694
3673,94.6319706135
3674,114.130143585
3675,94.6319706135
3681,94.6451257765
3682,113.854901686
3686,112.88220208
3687,94.6228658543
3692,78.1720428377
3695,112.994815971
3696,94.6568649235
3699,113.232812724
3705,114.072497264
3707,78.1720428377
3708,94.6528145197
3709,114.203384034
3710,94.6568649235
3712,94.6528145197
3715,113.555050393
3716,94.6568649235
3720,114.19531051
3722,78.1720428377
3726,94.708634122
3728,94.6319706135
3729,113.797476268
3731,104.631512498
3735,113.061061446
3736,94.6424907545
3739,104.652833647
3741,112.950917943
3743,104.56979498
3744,94.6528145197
3745,113.865370504
3746,94.6437097605
3751,94.6319706135
3753,94.7051378574
3760,112.845049483
3761,94.6319706135
3762,113.131040723
3763,94.6319706135
3765,94.6319706135
3768,113.710317351
3769,94.6568649235
3770,105.115154997
3773,113.563857081
3774,94.6659696827
3776,94.6633346607
3778,94.6319706135
3779,114.018561305
3780,94.6437097605
3781,113.380696522
3782,94.7055475176
3783,112.883034532
3784,94.6542299015
3786,94.708634122
3789,113.659103496
3790,94.6437097605
3793,113.127888886
3795,113.544581575
3797,94.6528145197
3798,115.010255179
3800,113.878544737
3804,94.6659696827
3810,94.6528145197
3815,113.866501164
3816,94.6659696827
3818,104.715682092
3824,112.883034532
3828,105.516884636
3830,112.74460944
3831,94.6528145197
3832,78.1720428377
3834,113.544581575
3835,94.6451257765
3836,114.161018568
3838,94.6633346607
3839,114.990979674
3840,113.018324997
3845,94.6319706135
3846,112.843226529
3847,94.6542299015
3849,78.1720428377
3853,112.684495861
3855,104.028287852
3856,94.6528145197
3864,78.1720428377
3865,94.6764898237
3866,112.986841735
3867,94.6319706135
3868,113.878544737
