ID,y
3593,93.6412582397
3594,111.599807739
3595,93.7203674316
3599,93.5465011597
3600,104.845916748
3601,112.037445068
3602,94.1350631714
3604,93.6346893311
3609,115.891792297
3610,111.715629578
3612,111.38861084
3614,116.854766846
3615,93.546257019
3617,95.6479492188
3618,111.080551147
3619,111.160522461
3620,112.08467865
3621,93.546257019
3625,93.9376068115
3626,103.567863464
3630,103.6980896
3631,93.5399169922
3632,104.646820068
3633,95.1538925171
3634,111.122756958
3637,93.6569976807
3639,92.8794555664
3640,111.952644348
3641,93.2185211182
3644,115.233428955
3645,93.5572128296
3646,91.8247070312
3647,93.575050354
3648,111.502655029
3653,112.351325989
3654,100.58416748
3655,111.8230896
3659,102.572647095
3660,94.3248214722
3662,111.812934875
3666,93.4852523804
3668,96.4952468872
3671,93.1093597412
3673,93.2815628052
3674,114.23059845
3675,91.779586792
3681,92.938835144
3682,112.400222778
3686,111.701728821
3687,92.7232208252
3692,78.2628631592
3695,111.951660156
3696,93.7142181396
3699,112.938552856
3705,112.978210449
3707,78.1035919189
3708,94.0450363159
3709,113.15234375
3710,93.3192443848
3712,93.4262313843
3715,112.372200012
3716,93.3706207275
3720,113.04283905
3722,78.1035919189
3726,93.7010269165
3728,92.7822418213
3729,112.667442322
3731,103.232315063
3735,111.463371277
3736,94.9102172852
3739,103.019165039
3741,111.018417358
3743,102.795455933
3744,94.0249404907
3745,112.788253784
3746,93.5018463135
3751,91.779586792
3753,94.0188903809
3760,111.011817932
3761,93.4321212769
3762,111.379386902
3763,93.9171524048
3765,92.9244689941
3768,112.717483521
3769,93.5572128296
3770,104.292854309
3773,112.166038513
3774,93.9169311523
3776,94.0216445923
3778,93.9851913452
3779,113.69720459
3780,93.066368103
3781,111.427223206
3782,94.7254257202
3783,112.041282654
3784,94.1700210571
3786,93.7010269165
3789,111.115867615
3790,95.8810195923
3793,111.136169434
3795,112.16683197
3797,93.8619308472
3798,115.119651794
3800,113.104858398
3804,95.1142654419
3810,93.5308151245
3815,113.104499817
3816,95.1142654419
3818,103.209098816
3824,112.037445068
3828,104.528404236
3830,110.893135071
3831,96.1382446289
3832,78.3534622192
3834,112.16683197
3835,94.0746383667
3836,112.294456482
3838,94.681350708
3839,115.141731262
3840,112.022277832
3845,91.8582687378
3846,110.560264587
3847,93.3352203369
3849,78.7196655273
3853,110.853660583
3855,104.31627655
3856,93.5318145752
3864,78.0835647583
3865,93.8524475098
3866,111.915519714
3867,92.935836792
3868,113.104858398
3869,96.1470870972
3871,94.2198944092
3875,103.760574341
3876,92.9184417725
3878,93.4654998779
3879,111.362083435
3881,113.104858398
3883,111.744995117
3884,93.3745803833
3886,111.77709198
3890,93.9247131348
3893,110.748527527
3897,107.173522949
3901,93.4960250854
3902,111.121147156
3913,113.203720093
3914,93.3231201172
3916,92.9039306641
3917,112.16683197
3924,102.741462708
3925,94.8947753906
3928,94.1740264893
3929,111.762886047
3932,93.8646621704
3933,103.586029053
3934,78.2156448364
3935,93.3400878906
3936,93.8644866943
3937,110.560264587
3938,93.3364868164
3939,112.294456482
3943,93.7974395752
3944,112.037445068
3945,111.986618042
3946,94.5803833008
3947,112.031082153
3948,98.7706298828
3949,111.703300476
3950,94.0082778931
3951,111.6902771
3952,93.4232788086
3953,115.047828674
3961,112.302848816
3962,92.9805297852
3966,93.9545822144
3967,102.604782104
3968,93.6867980957
3969,111.920692444
3970,96.3622970581
3971,103.972724915
3973,93.2118530273
3974,111.698013306
3975,111.122756958
3977,135.647277832
3979,111.499885559
3985,94.3728942871
3986,103.656478882
3988,111.864990234
3991,93.5230102539
3992,103.513183594
3993,93.2902069092
3994,97.0084991455
3995,112.055557251
4005,112.336029053
4007,94.7745437622
4008,103.402992249
4009,94.8134765625
4010,111.858573914
4011,78.7194900513
4012,93.3491439819
4013,102.856292725
4015,111.781349182
4016,113.147644043
4018,112.675720215
4025,93.8564376831
4026,112.802360535
4028,113.538978577
4029,93.8806915283
4031,92.6628265381
4032,112.248832703
4033,93.1088790894
4034,102.293785095
4037,93.6637039185
4038,103.85508728
4039,94.6269683838
4041,94.0462875366
4042,110.790740967
4043,93.8115234375
4044,103.586029053
4045,93.4364547729
4046,114.669036865
4047,95.4282989502
4048,104.580055237
4049,96.4218597412
4051,95.0832977295
4052,111.589752197
4058,103.568138123
4062,110.116249084
4064,114.733955383
4067,93.5398712158
4068,78.2560653687
4070,92.1109542847
4072,114.942245483
4074,110.925514221
4075,94.2870864868
4076,113.230407715
4077,92.7748413086
4078,112.699630737
4080,103.586029053
4082,112.558105469
4085,94.3421096802
4086,115.451545715
4088,112.802360535
4089,94.802696228
4092,78.1757507324
4094,94.6066360474
4095,110.700897217
4096,93.6954498291
4097,102.848922729
4102,93.6280212402
4105,111.982681274
4107,111.338302612
4111,93.1829910278
4112,103.171463013
4113,93.6827087402
4114,111.297073364
4115,92.6179428101
4116,111.37260437
4117,94.3158187866
4118,96.1526870728
4119,111.336715698
4120,92.3075485229
4122,78.903717041
4125,92.3888168335
4126,112.033050537
4129,112.16683197
4134,113.113067627
4137,93.6081085205
4141,103.652328491
4142,93.8165130615
4144,94.681350708
4145,102.741462708
4146,93.8983688354
4150,94.1416397095
4151,80.0122833252
4154,93.5398712158
4156,94.8559188843
4157,113.381996155
4159,113.147644043
4160,94.5497665405
4161,113.69720459
4168,93.486869812
4171,103.656478882
4172,104.546020508
4173,93.8916473389
4175,93.066368103
4176,103.586029053
4177,94.681350708
4178,102.787208557
4179,93.3859024048
4181,112.331176758
4183,93.8806915283
4184,112.751296997
4185,92.4503479004
4186,111.744468689
4188,115.479103088
4190,111.181274414
4192,93.0818786621
4193,110.750694275
4194,112.147148132
4195,95.9899215698
4196,78.3534622192
4202,93.9059753418
4203,103.376579285
4208,93.8077392578
4209,111.693504333
4210,95.3859329224
4211,111.74912262
4212,115.119651794
4214,104.210777283
4215,96.3324432373
4216,112.528121948
4217,91.8559112549
4219,93.9302444458
4222,110.560264587
4224,78.1757507324
4231,103.656478882
4232,93.8806915283
4234,95.1456451416
4236,94.681350708
4237,103.843681335
4240,94.1223678589
4242,107.55770874
4243,94.5023422241
4247,93.2068099976
4248,111.726722717
4249,92.847076416
4254,103.6980896
4263,93.7373809814
4265,111.148887634
4267,111.525543213
4268,111.151794434
4271,112.726989746
4272,94.7750473022
4273,111.393074036
4274,92.4368362427
4276,93.2521514893
4278,93.844909668
4280,94.1816482544
4281,112.265083313
4283,94.8058547974
4284,110.826080322
4285,92.9811172485
4286,111.443984985
4287,93.020614624
4288,112.073036194
4289,93.0313415527
4290,78.1287689209
4293,92.6227340698
4296,111.240104675
4297,92.5122909546
4299,93.3503723145
4303,112.429351807
4310,94.5961303711
4312,104.385383606
4318,103.843681335
4320,111.476364136
4322,95.6819763184
4323,116.454330444
4325,103.862236023
4326,112.068031311
4328,104.292945862
4330,103.56603241
4332,111.066383362
4333,94.2098464966
4335,94.9705505371
4336,112.026405334
4338,102.847824097
4341,93.4513702393
4342,105.15914917
4344,103.568138123
4347,95.4876098633
4348,103.861572266
4351,108.316551208
4352,94.7695159912
4353,113.524719238
4355,104.201728821
4356,94.3421096802
4359,103.721733093
4360,93.8034744263
4361,93.9892349243
4364,95.411781311
4365,104.010528564
4368,93.5734481812
4372,93.5058746338
4374,93.1197738647
4376,93.6998825073
4377,103.500389099
4380,94.0242233276
4383,106.06678009
4384,93.844909668
4385,105.544952393
4389,92.8033218384
4391,93.5359268188
4392,111.567855835
4393,93.6136703491
4395,93.0291900635
4396,111.678756714
4398,112.358612061
4399,100.710578918
4401,92.4882507324
4406,94.1274642944
4408,104.210777283
4412,103.861572266
4415,93.4587860107
4418,112.989578247
4419,93.1197738647
4420,78.2436599731
4422,112.037445068
4423,93.1197738647
4425,93.9946670532
4428,113.037620544
4431,112.498313904
4434,93.3400878906
4436,93.7662124634
4437,111.535606384
4439,115.141731262
4440,92.8548126221
4441,111.371551514
4444,93.7258453369
4445,104.210777283
4446,93.9592971802
4447,112.193016052
4452,102.673812866
4456,113.097808838
4457,93.368927002
4458,111.568252563
4460,94.3421096802
4461,115.482040405
4462,92.8100585938
4465,103.458267212
4466,104.855781555
4468,95.079574585
4469,103.663253784
4472,112.759208679
4475,93.5171585083
4478,92.8107910156
4479,110.966743469
4480,93.6684417725
4483,78.4912872314
4484,93.6048126221
4485,103.862236023
4486,96.3622970581
4488,93.5202865601
4489,103.836906433
4490,93.486869812
4491,106.358337402
4492,94.7937164307
4493,109.464904785
4494,93.4887924194
4495,103.243408203
4498,79.4562225342
4499,94.4254837036
4500,103.150856018
4503,112.007637024
4505,103.458267212
4506,93.1315002441
4507,94.0296936035
4508,103.843681335
4510,112.400222778
4511,92.4224395752
4513,96.3818054199
4516,78.2560653687
4519,92.5661239624
4521,93.3043289185
4531,94.0357513428
4532,78.9618606567
4533,93.569732666
4534,110.939071655
4536,103.843681335
4537,93.368927002
4539,93.8168716431
4542,103.015518188
4545,91.7065963745
4549,98.2657318115
4551,94.1366119385
4554,102.245681763
4556,112.530601501
4559,112.552078247
4561,111.350364685
4562,111.051986694
4566,113.309005737
4569,93.521812439
4570,111.678756714
4573,96.2377548218
4574,104.177200317
4575,92.973739624
4577,93.5365753174
4578,110.560264587
4580,111.439582825
4582,97.6354980469
4583,112.037445068
4585,94.0249404907
4587,103.843681335
4595,92.0895309448
4596,112.257377625
4601,92.8743667603
4602,112.411376953
4603,94.0249404907
4605,110.842353821
4606,92.7253189087
4607,111.363380432
4608,93.3302612305
4610,96.512512207
4613,102.673812866
4617,92.9303207397
4618,110.709213257
4619,92.0218429565
4620,93.5308151245
4622,99.6245574951
4625,94.3421096802
4626,103.843681335
4627,93.486869812
4629,95.1000976562
4631,92.5288085938
4633,103.843681335
4634,126.053123474
4635,93.7406082153
4639,94.419418335
4640,105.504013062
4642,102.233879089
4644,114.188285828
4646,103.843681335
4647,96.2863769531
4648,79.707611084
4649,94.405456543
4650,112.292678833
4655,98.2657318115
4660,93.57421875
4661,118.053894043
4662,92.9695281982
4663,111.719734192
4665,93.5292053223
4666,111.129646301
4667,102.233879089
4668,93.5412445068
4670,92.4545822144
4671,112.36668396
4672,94.0870819092
4673,102.228591919
4675,103.640396118
4676,93.5203704834
4677,111.687698364
4680,94.2669143677
4682,93.9626312256
4683,116.486740112
4685,103.861572266
4686,93.848274231
4688,112.041282654
4690,112.322387695
4692,113.61415863
4693,91.6544036865
4697,98.2657318115
4700,111.563529968
4702,111.796844482
4707,115.132766724
4708,94.3421096802
4710,77.978553772
4716,98.6875152588
4717,94.2669143677
4718,93.5300140381
4720,96.4191970825
4721,78.2560653687
4723,93.865852356
4726,112.248832703
4727,92.4712600708
4729,95.7065353394
4731,92.933807373
4732,112.385818481
4735,93.3773574829
4736,103.656478882
4737,94.0249404907
4738,111.265571594
4739,110.74005127
4744,103.862236023
4747,93.3851318359
4749,117.954467773
4750,94.3421096802
4752,112.037445068
4755,94.2885971069
