ID,y
1,77.8334015764
2,93.9796906948
3,77.8334015764
4,77.8334015764
5,111.754392635
8,93.8022737787
10,111.781083274
11,93.8738651296
12,115.297569137
14,93.9080993439
15,115.283621948
16,103.138051408
17,93.8022737787
19,93.8022737787
20,104.205770442
21,93.8022737787
22,115.39809067
23,93.8022737787
26,93.8738651296
28,93.9080993439
29,93.8022737787
33,93.8022737787
35,93.8178851513
41,93.8022737787
42,93.8738651296
43,115.297569137
45,102.204263013
46,103.336756066
51,93.8738651296
53,77.8334015764
55,111.931030219
56,93.9796906948
57,102.86355743
58,93.8738651296
59,102.819251842
63,111.749560133
64,93.8738651296
65,104.212887547
69,93.8022737787
71,93.8022737787
72,103.203558535
73,93.8738651296
76,102.811438345
77,103.498817324
78,115.39809067
82,93.8738651296
83,104.212887547
84,93.9326363198
85,103.280429457
87,111.726677971
88,93.8022737787
89,111.817912625
91,93.8022737787
93,93.9080993439
94,102.979909497
95,93.8738651296
96,111.731510473
97,93.8022737787
98,111.754392635
99,93.9080993439
101,103.244125166
103,111.817912625
104,93.8178851513
105,111.748209005
110,93.8738651296
111,111.712730782
113,111.754392635
114,93.8738651296
115,113.259793108
117,111.817912625
120,93.9080993439
121,111.744106534
122,93.8022737787
123,111.907762711
126,111.745457662
132,111.745540099
135,103.108829696
137,103.389955099
138,93.8022737787
140,93.9796906948
142,113.250867505
144,111.731510473
148,93.8738651296
149,111.744106534
155,93.8022737787
156,111.745457662
157,93.8022737787
162,111.754392635
163,93.8022737787
167,93.8738651296
172,115.297569137
179,111.932381347
180,93.8022737787
181,111.712730782
182,93.8738651296
183,111.817912625
185,111.817912625
187,111.766988696
188,93.8738651296
189,93.8738651296
191,93.9080993439
192,113.14504194
193,93.8738651296
194,111.726677971
195,93.9080993439
196,111.817912625
198,93.9237107165
199,111.731510473
201,103.494801689
204,93.8022737787
205,103.124324968
206,93.9796906948
210,93.9080993439
211,103.244125166
216,111.731510473
219,115.297569137
220,93.8022737787
221,111.712730782
226,111.712730782
227,93.9080993439
228,111.731510473
230,112.093598816
231,93.8022737787
235,115.39809067
236,93.8022737787
238,111.725326843
242,102.710833219
243,93.8022737787
244,77.8334015764
245,111.889368366
247,111.748209005
248,93.8178851513
249,93.8738651296
250,111.768339824
251,93.8022737787
253,115.39809067
254,93.8022737787
256,93.8738651296
257,93.8022737787
258,113.695868873
259,93.9080993439
262,77.8334015764
266,93.8022737787
267,111.766988696
272,103.526988978
273,111.817912625
275,93.8022737787
276,111.731510473
279,93.9080993439
280,104.212887547
283,93.8022737787
285,111.731510473
288,111.817912625
289,93.9140134782
290,103.509738147
291,93.9080993439
292,111.754392635
293,111.766988696
296,93.8022737787
297,111.748209005
298,115.412037859
299,93.8738651296
304,93.8022737787
305,77.8334015764
306,93.8022737787
307,111.725326843
311,103.121580036
313,111.726677971
314,93.9796906948
316,93.8894765022
324,93.8894765022
327,93.8894765022
329,93.8022737787
330,111.725326843
337,103.385729286
338,93.8894765022
339,103.367039928
340,93.8894765022
343,93.8178851513
345,115.283621948
346,93.8894765022
347,111.768339824
349,113.235256132
350,93.8738651296
352,111.725326843
353,93.8022737787
354,77.8334015764
357,93.8738651296
358,111.816561497
362,111.868861357
364,113.129430567
365,103.228492316
366,93.8738651296
367,111.799132934
368,93.8022737787
370,77.8334015764
373,93.8738651296
377,93.9080993439
378,111.743721187
382,102.811438345
384,111.731510473
390,93.8738651296
392,111.754392635
393,111.774514297
395,93.8738651296
396,103.747544668
399,77.8334015764
406,111.726677971
408,111.726677971
409,93.8022737787
410,77.8334015764
412,113.760798235
413,93.8022737787
419,93.8738651296
420,111.754392635
421,93.8022737787
430,93.8178851513
434,93.8738651296
436,93.8022737787
437,93.9796906948
438,93.8022737787
439,111.712730782
440,93.9080993439
443,111.817912625
446,93.8022737787
448,93.8738651296
452,93.8738651296
453,102.880183857
457,103.486988192
458,93.8738651296
459,113.259793108
460,103.702004622
462,102.656843604
464,103.781149913
465,115.297569137
467,113.762149363
471,111.785185745
472,77.8334015764
473,93.9080993439
475,93.8022737787
480,93.9796906948
488,111.816561497
490,111.725326843
491,103.229188708
492,77.8334015764
493,93.8738651296
497,93.8738651296
498,111.748209005
499,93.8178851513
500,103.336756066
501,93.8738651296
502,111.748209005
506,77.8334015764
510,111.735612944
511,93.8022737787
512,93.8022737787
516,93.8738651296
518,93.9080993439
519,111.754392635
521,93.8894765022
522,111.816561497
526,111.817912625
529,93.8738651296
532,111.768339824
533,93.8738651296
536,111.762303583
537,93.9080993439
539,93.8738651296
540,103.229188708
541,93.8022737787
543,93.8738651296
546,111.766988696
547,93.8022737787
548,77.8334015764
551,93.8738651296
552,103.702004622
556,103.552013665
557,93.8738651296
558,111.799132934
559,93.9080993439
560,103.124324968
562,103.140951395
566,93.8022737787
570,111.748209005
571,93.9796906948
572,104.212887547
573,93.8738651296
575,115.297569137
576,111.735612944
577,93.8738651296
579,93.8022737787
580,111.745457662
581,111.75813616
589,111.725326843
591,102.169923365
593,93.9080993439
594,102.577292726
595,93.8738651296
598,93.8738651296
602,111.731510473
604,111.745457662
606,113.250867505
608,93.8738651296
609,103.244125166
610,93.8738651296
616,111.754392635
617,93.8738651296
618,102.279491936
620,102.942151946
622,111.725326843
623,93.8022737787
624,113.188201757
626,112.116480978
628,111.766988696
629,93.8894765022
630,112.093598816
637,93.8268107546
638,103.432353194
643,93.9796906948
645,93.9796906948
646,111.845979195
648,93.8022737787
652,93.8022737787
653,93.9796906948
654,111.748209005
656,111.766988696
657,93.9796906948
659,93.8022737787
660,102.887228932
663,93.8022737787
664,111.712730782
666,103.166193668
668,111.712730782
669,93.8738651296
671,93.8894765022
675,93.8738651296
677,93.8022737787
678,111.889368366
679,103.698733547
682,93.9080993439
685,103.020019057
687,93.8022737787
688,93.8178851513
693,111.774514297
696,93.8894765022
698,93.8022737787
701,93.8738651296
704,102.713342324
705,115.664489982
709,111.803965436
710,93.8022737787
711,103.857761583
712,93.9080993439
714,111.735612944
715,93.8268107546
716,111.725326843
717,93.8022737787
720,115.283621948
721,93.9080993439
724,101.926018569
725,93.8022737787
726,111.702059334
728,111.785185745
731,93.9080993439
734,103.213083957
738,93.8022737787
745,112.124974568
746,93.8022737787
751,77.8334015764
754,93.8022737787
756,93.9080993439
758,93.8022737787
759,113.250867505
761,115.39809067
766,93.8894765022
767,111.895551996
768,93.8022737787
769,111.744106534
770,93.8022737787
771,77.8334015764
772,103.651746379
773,93.8738651296
774,111.725326843
776,111.731510473
777,93.9796906948
780,115.297569137
782,103.229188708
787,102.30072063
788,93.8738651296
792,93.8022737787
793,113.760798235
798,93.9080993439
800,93.8022737787
806,111.725326843
809,111.731510473
811,111.816561497
812,93.8022737787
814,115.297569137
816,102.64806173
817,93.9080993439
818,102.143453386
